center,left,right,steering,throttle,brake,speed
IMG/center_2016_12_01_13_33_50_415.jpg, IMG/left_2016_12_01_13_33_50_415.jpg, IMG/right_2016_12_01_13_33_50_415.jpg,0.100034,0.9855325999999999,0.0,30.186120000000003
IMG/center_2016_12_01_13_33_50_517.jpg, IMG/left_2016_12_01_13_33_50_517.jpg, IMG/right_2016_12_01_13_33_50_517.jpg,0.1670138,0.9855325999999999,0.0,30.18314
IMG/center_2016_12_01_13_33_50_619.jpg, IMG/left_2016_12_01_13_33_50_619.jpg, IMG/right_2016_12_01_13_33_50_619.jpg,0.1765823,0.9855325999999999,0.0,30.18422
IMG/center_2016_12_01_13_33_50_721.jpg, IMG/left_2016_12_01_13_33_50_721.jpg, IMG/right_2016_12_01_13_33_50_721.jpg,0.0,0.9855325999999999,0.0,30.185940000000002
IMG/center_2016_12_01_13_33_50_821.jpg, IMG/left_2016_12_01_13_33_50_821.jpg, IMG/right_2016_12_01_13_33_50_821.jpg,0.0,0.9855325999999999,0.0,30.186529999999998
IMG/center_2016_12_01_13_33_50_921.jpg, IMG/left_2016_12_01_13_33_50_921.jpg, IMG/right_2016_12_01_13_33_50_921.jpg,0.0,0.9855325999999999,0.0,30.186709999999998
IMG/center_2016_12_01_13_33_51_021.jpg, IMG/left_2016_12_01_13_33_51_021.jpg, IMG/right_2016_12_01_13_33_51_021.jpg,-0.06925154,0.9855325999999999,0.0,30.1853
IMG/center_2016_12_01_13_33_51_122.jpg, IMG/left_2016_12_01_13_33_51_122.jpg, IMG/right_2016_12_01_13_33_51_122.jpg,-0.06925154,0.9855325999999999,0.0,30.186040000000002
IMG/center_2016_12_01_13_33_51_223.jpg, IMG/left_2016_12_01_13_33_51_223.jpg, IMG/right_2016_12_01_13_33_51_223.jpg,-0.05975719,0.9855325999999999,0.0,30.18641
IMG/center_2016_12_01_13_33_51_325.jpg, IMG/left_2016_12_01_13_33_51_325.jpg, IMG/right_2016_12_01_13_33_51_325.jpg,-0.05975719,0.9855325999999999,0.0,30.18648
IMG/center_2016_12_01_13_33_51_428.jpg, IMG/left_2016_12_01_13_33_51_428.jpg, IMG/right_2016_12_01_13_33_51_428.jpg,-0.05975719,0.9855325999999999,0.0,30.186529999999998
IMG/center_2016_12_01_13_33_51_530.jpg, IMG/left_2016_12_01_13_33_51_530.jpg, IMG/right_2016_12_01_13_33_51_530.jpg,-0.05975719,0.9855325999999999,0.0,30.18655
IMG/center_2016_12_01_13_33_51_633.jpg, IMG/left_2016_12_01_13_33_51_633.jpg, IMG/right_2016_12_01_13_33_51_633.jpg,-0.05975719,0.9855325999999999,0.0,30.18657
IMG/center_2016_12_01_13_33_51_733.jpg, IMG/left_2016_12_01_13_33_51_733.jpg, IMG/right_2016_12_01_13_33_51_733.jpg,0.0,0.9855325999999999,0.0,30.1866
IMG/center_2016_12_01_13_33_51_834.jpg, IMG/left_2016_12_01_13_33_51_834.jpg, IMG/right_2016_12_01_13_33_51_834.jpg,0.0,0.9855325999999999,0.0,30.1866
IMG/center_2016_12_01_13_33_51_934.jpg, IMG/left_2016_12_01_13_33_51_934.jpg, IMG/right_2016_12_01_13_33_51_934.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
IMG/center_2016_12_01_13_33_52_036.jpg, IMG/left_2016_12_01_13_33_52_036.jpg, IMG/right_2016_12_01_13_33_52_036.jpg,0.01391724,0.9855325999999999,0.0,30.186559999999997
IMG/center_2016_12_01_13_33_52_139.jpg, IMG/left_2016_12_01_13_33_52_139.jpg, IMG/right_2016_12_01_13_33_52_139.jpg,0.01391724,0.9855325999999999,0.0,30.186609999999998
IMG/center_2016_12_01_13_33_52_240.jpg, IMG/left_2016_12_01_13_33_52_240.jpg, IMG/right_2016_12_01_13_33_52_240.jpg,0.0,0.9855325999999999,0.0,30.18665
IMG/center_2016_12_01_13_33_52_342.jpg, IMG/left_2016_12_01_13_33_52_342.jpg, IMG/right_2016_12_01_13_33_52_342.jpg,0.0,0.9855325999999999,0.0,30.18664
IMG/center_2016_12_01_13_33_52_445.jpg, IMG/left_2016_12_01_13_33_52_445.jpg, IMG/right_2016_12_01_13_33_52_445.jpg,0.0,0.9855325999999999,0.0,30.186659999999996
IMG/center_2016_12_01_13_33_52_548.jpg, IMG/left_2016_12_01_13_33_52_548.jpg, IMG/right_2016_12_01_13_33_52_548.jpg,0.0,0.9855325999999999,0.0,30.18664
IMG/center_2016_12_01_13_33_52_650.jpg, IMG/left_2016_12_01_13_33_52_650.jpg, IMG/right_2016_12_01_13_33_52_650.jpg,0.0,0.9855325999999999,0.0,30.1867
IMG/center_2016_12_01_13_33_52_751.jpg, IMG/left_2016_12_01_13_33_52_751.jpg, IMG/right_2016_12_01_13_33_52_751.jpg,0.0,0.9855325999999999,0.0,30.18662
IMG/center_2016_12_01_13_33_52_853.jpg, IMG/left_2016_12_01_13_33_52_853.jpg, IMG/right_2016_12_01_13_33_52_853.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
IMG/center_2016_12_01_13_33_52_953.jpg, IMG/left_2016_12_01_13_33_52_953.jpg, IMG/right_2016_12_01_13_33_52_953.jpg,0.0,0.9855325999999999,0.0,30.18664
IMG/center_2016_12_01_13_33_53_054.jpg, IMG/left_2016_12_01_13_33_53_054.jpg, IMG/right_2016_12_01_13_33_53_054.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
IMG/center_2016_12_01_13_33_53_154.jpg, IMG/left_2016_12_01_13_33_53_154.jpg, IMG/right_2016_12_01_13_33_53_154.jpg,0.0,0.9855325999999999,0.0,30.18664
IMG/center_2016_12_01_13_33_53_255.jpg, IMG/left_2016_12_01_13_33_53_255.jpg, IMG/right_2016_12_01_13_33_53_255.jpg,0.0,0.9855325999999999,0.0,30.18662
IMG/center_2016_12_01_13_33_53_358.jpg, IMG/left_2016_12_01_13_33_53_358.jpg, IMG/right_2016_12_01_13_33_53_358.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
IMG/center_2016_12_01_13_33_53_458.jpg, IMG/left_2016_12_01_13_33_53_458.jpg, IMG/right_2016_12_01_13_33_53_458.jpg,0.0,0.9855325999999999,0.0,30.186529999999998
IMG/center_2016_12_01_13_33_53_559.jpg, IMG/left_2016_12_01_13_33_53_559.jpg, IMG/right_2016_12_01_13_33_53_559.jpg,0.0,0.9855325999999999,0.0,30.18662
IMG/center_2016_12_01_13_33_53_661.jpg, IMG/left_2016_12_01_13_33_53_661.jpg, IMG/right_2016_12_01_13_33_53_661.jpg,0.0,0.9855325999999999,0.0,30.18665
IMG/center_2016_12_01_13_33_53_763.jpg, IMG/left_2016_12_01_13_33_53_763.jpg, IMG/right_2016_12_01_13_33_53_763.jpg,0.0,0.9855325999999999,0.0,30.18664
IMG/center_2016_12_01_13_33_53_864.jpg, IMG/left_2016_12_01_13_33_53_864.jpg, IMG/right_2016_12_01_13_33_53_864.jpg,-0.04076847,0.9855325999999999,0.0,30.18657
IMG/center_2016_12_01_13_33_53_966.jpg, IMG/left_2016_12_01_13_33_53_966.jpg, IMG/right_2016_12_01_13_33_53_966.jpg,-0.0787459,0.9855325999999999,0.0,30.18555
IMG/center_2016_12_01_13_33_54_068.jpg, IMG/left_2016_12_01_13_33_54_068.jpg, IMG/right_2016_12_01_13_33_54_068.jpg,-0.08824026,0.9855325999999999,0.0,30.186190000000003
IMG/center_2016_12_01_13_33_54_171.jpg, IMG/left_2016_12_01_13_33_54_171.jpg, IMG/right_2016_12_01_13_33_54_171.jpg,-0.22116129999999998,0.9855325999999999,0.0,30.17855
IMG/center_2016_12_01_13_33_54_272.jpg, IMG/left_2016_12_01_13_33_54_272.jpg, IMG/right_2016_12_01_13_33_54_272.jpg,-0.23065560000000002,0.9855325999999999,0.0,30.18187
IMG/center_2016_12_01_13_33_54_373.jpg, IMG/left_2016_12_01_13_33_54_373.jpg, IMG/right_2016_12_01_13_33_54_373.jpg,-0.23065560000000002,0.9855325999999999,0.0,30.183690000000002
IMG/center_2016_12_01_13_33_54_476.jpg, IMG/left_2016_12_01_13_33_54_476.jpg, IMG/right_2016_12_01_13_33_54_476.jpg,-0.23065560000000002,0.9855325999999999,0.0,30.184720000000002
IMG/center_2016_12_01_13_33_54_577.jpg, IMG/left_2016_12_01_13_33_54_577.jpg, IMG/right_2016_12_01_13_33_54_577.jpg,-0.1831838,0.9855325999999999,0.0,30.18732
IMG/center_2016_12_01_13_33_54_678.jpg, IMG/left_2016_12_01_13_33_54_678.jpg, IMG/right_2016_12_01_13_33_54_678.jpg,0.0,0.9855325999999999,0.0,30.18546
IMG/center_2016_12_01_13_33_54_779.jpg, IMG/left_2016_12_01_13_33_54_779.jpg, IMG/right_2016_12_01_13_33_54_779.jpg,0.0,0.9855325999999999,0.0,30.186490000000003
IMG/center_2016_12_01_13_33_54_881.jpg, IMG/left_2016_12_01_13_33_54_881.jpg, IMG/right_2016_12_01_13_33_54_881.jpg,0.0,0.9855325999999999,0.0,30.186459999999997
IMG/center_2016_12_01_13_33_54_981.jpg, IMG/left_2016_12_01_13_33_54_981.jpg, IMG/right_2016_12_01_13_33_54_981.jpg,0.0,0.9855325999999999,0.0,30.1866
IMG/center_2016_12_01_13_33_55_083.jpg, IMG/left_2016_12_01_13_33_55_083.jpg, IMG/right_2016_12_01_13_33_55_083.jpg,-0.0787459,0.9855325999999999,0.0,30.185029999999998
IMG/center_2016_12_01_13_33_55_184.jpg, IMG/left_2016_12_01_13_33_55_184.jpg, IMG/right_2016_12_01_13_33_55_184.jpg,-0.26863309999999996,0.9855325999999999,0.0,30.17176
IMG/center_2016_12_01_13_33_55_285.jpg, IMG/left_2016_12_01_13_33_55_285.jpg, IMG/right_2016_12_01_13_33_55_285.jpg,-0.2781274,0.9855325999999999,0.0,30.178520000000002
IMG/center_2016_12_01_13_33_55_386.jpg, IMG/left_2016_12_01_13_33_55_386.jpg, IMG/right_2016_12_01_13_33_55_386.jpg,-0.2781274,0.9855325999999999,0.0,30.18255
IMG/center_2016_12_01_13_33_55_487.jpg, IMG/left_2016_12_01_13_33_55_487.jpg, IMG/right_2016_12_01_13_33_55_487.jpg,-0.22116129999999998,0.9855325999999999,0.0,30.187079999999998
IMG/center_2016_12_01_13_33_55_589.jpg, IMG/left_2016_12_01_13_33_55_589.jpg, IMG/right_2016_12_01_13_33_55_589.jpg,-0.2116669,0.9855325999999999,0.0,30.186659999999996
IMG/center_2016_12_01_13_33_55_691.jpg, IMG/left_2016_12_01_13_33_55_691.jpg, IMG/right_2016_12_01_13_33_55_691.jpg,-0.2116669,0.9855325999999999,0.0,30.18651
IMG/center_2016_12_01_13_33_55_793.jpg, IMG/left_2016_12_01_13_33_55_793.jpg, IMG/right_2016_12_01_13_33_55_793.jpg,-0.2116669,0.9855325999999999,0.0,30.186320000000002
IMG/center_2016_12_01_13_33_55_895.jpg, IMG/left_2016_12_01_13_33_55_895.jpg, IMG/right_2016_12_01_13_33_55_895.jpg,-0.2116669,0.9855325999999999,0.0,30.185209999999998
IMG/center_2016_12_01_13_33_55_995.jpg, IMG/left_2016_12_01_13_33_55_995.jpg, IMG/right_2016_12_01_13_33_55_995.jpg,-0.2116669,0.9855325999999999,0.0,30.18678
IMG/center_2016_12_01_13_33_56_097.jpg, IMG/left_2016_12_01_13_33_56_097.jpg, IMG/right_2016_12_01_13_33_56_097.jpg,-0.14520639999999999,0.9855325999999999,0.0,30.187659999999997
IMG/center_2016_12_01_13_33_56_199.jpg, IMG/left_2016_12_01_13_33_56_199.jpg, IMG/right_2016_12_01_13_33_56_199.jpg,-0.14520639999999999,0.9855325999999999,0.0,30.18788
IMG/center_2016_12_01_13_33_56_301.jpg, IMG/left_2016_12_01_13_33_56_301.jpg, IMG/right_2016_12_01_13_33_56_301.jpg,-0.14520639999999999,0.9855325999999999,0.0,30.186609999999998
IMG/center_2016_12_01_13_33_56_403.jpg, IMG/left_2016_12_01_13_33_56_403.jpg, IMG/right_2016_12_01_13_33_56_403.jpg,-0.373071,0.9855325999999999,0.0,30.163970000000003
IMG/center_2016_12_01_13_33_56_505.jpg, IMG/left_2016_12_01_13_33_56_505.jpg, IMG/right_2016_12_01_13_33_56_505.jpg,-0.3920597,0.9855325999999999,0.0,30.17336
IMG/center_2016_12_01_13_33_56_606.jpg, IMG/left_2016_12_01_13_33_56_606.jpg, IMG/right_2016_12_01_13_33_56_606.jpg,-0.401554,0.9855325999999999,0.0,30.177690000000002
IMG/center_2016_12_01_13_33_56_706.jpg, IMG/left_2016_12_01_13_33_56_706.jpg, IMG/right_2016_12_01_13_33_56_706.jpg,-0.401554,0.9855325999999999,0.0,30.180670000000003
IMG/center_2016_12_01_13_33_56_807.jpg, IMG/left_2016_12_01_13_33_56_807.jpg, IMG/right_2016_12_01_13_33_56_807.jpg,-0.3920597,0.9855325999999999,0.0,30.182909999999996
IMG/center_2016_12_01_13_33_56_910.jpg, IMG/left_2016_12_01_13_33_56_910.jpg, IMG/right_2016_12_01_13_33_56_910.jpg,-0.3825653,0.9855325999999999,0.0,30.1839
IMG/center_2016_12_01_13_33_57_010.jpg, IMG/left_2016_12_01_13_33_57_010.jpg, IMG/right_2016_12_01_13_33_57_010.jpg,-0.2876218,0.9855325999999999,0.0,30.19057
IMG/center_2016_12_01_13_33_57_112.jpg, IMG/left_2016_12_01_13_33_57_112.jpg, IMG/right_2016_12_01_13_33_57_112.jpg,-0.15470079999999997,0.9855325999999999,0.0,30.19022
IMG/center_2016_12_01_13_33_57_212.jpg, IMG/left_2016_12_01_13_33_57_212.jpg, IMG/right_2016_12_01_13_33_57_212.jpg,-0.03127411,0.9855325999999999,0.0,30.187009999999997
IMG/center_2016_12_01_13_33_57_313.jpg, IMG/left_2016_12_01_13_33_57_313.jpg, IMG/right_2016_12_01_13_33_57_313.jpg,0.0,0.9855325999999999,0.0,30.18713
IMG/center_2016_12_01_13_33_57_413.jpg, IMG/left_2016_12_01_13_33_57_413.jpg, IMG/right_2016_12_01_13_33_57_413.jpg,0.0,0.9855325999999999,0.0,30.18543
IMG/center_2016_12_01_13_33_57_515.jpg, IMG/left_2016_12_01_13_33_57_515.jpg, IMG/right_2016_12_01_13_33_57_515.jpg,0.0,0.9855325999999999,0.0,30.187009999999997
IMG/center_2016_12_01_13_33_57_618.jpg, IMG/left_2016_12_01_13_33_57_618.jpg, IMG/right_2016_12_01_13_33_57_618.jpg,0.0,0.9855325999999999,0.0,30.18573
IMG/center_2016_12_01_13_33_57_719.jpg, IMG/left_2016_12_01_13_33_57_719.jpg, IMG/right_2016_12_01_13_33_57_719.jpg,0.0,0.9855325999999999,0.0,30.186740000000004
IMG/center_2016_12_01_13_33_57_820.jpg, IMG/left_2016_12_01_13_33_57_820.jpg, IMG/right_2016_12_01_13_33_57_820.jpg,0.0,0.9855325999999999,0.0,30.18652
IMG/center_2016_12_01_13_33_57_921.jpg, IMG/left_2016_12_01_13_33_57_921.jpg, IMG/right_2016_12_01_13_33_57_921.jpg,-0.02177976,0.9855325999999999,0.0,30.1862
IMG/center_2016_12_01_13_33_58_022.jpg, IMG/left_2016_12_01_13_33_58_022.jpg, IMG/right_2016_12_01_13_33_58_022.jpg,-0.06925154,0.9855325999999999,0.0,30.18566
IMG/center_2016_12_01_13_33_58_125.jpg, IMG/left_2016_12_01_13_33_58_125.jpg, IMG/right_2016_12_01_13_33_58_125.jpg,-0.11672329999999999,0.9855325999999999,0.0,30.184240000000003
IMG/center_2016_12_01_13_33_58_227.jpg, IMG/left_2016_12_01_13_33_58_227.jpg, IMG/right_2016_12_01_13_33_58_227.jpg,-0.1262177,0.9855325999999999,0.0,30.185190000000002
IMG/center_2016_12_01_13_33_58_330.jpg, IMG/left_2016_12_01_13_33_58_330.jpg, IMG/right_2016_12_01_13_33_58_330.jpg,-0.135712,0.9855325999999999,0.0,30.18559
IMG/center_2016_12_01_13_33_58_432.jpg, IMG/left_2016_12_01_13_33_58_432.jpg, IMG/right_2016_12_01_13_33_58_432.jpg,-0.135712,0.9855325999999999,0.0,30.185909999999996
IMG/center_2016_12_01_13_33_58_532.jpg, IMG/left_2016_12_01_13_33_58_532.jpg, IMG/right_2016_12_01_13_33_58_532.jpg,-0.1736895,0.9855325999999999,0.0,30.184509999999996
IMG/center_2016_12_01_13_33_58_634.jpg, IMG/left_2016_12_01_13_33_58_634.jpg, IMG/right_2016_12_01_13_33_58_634.jpg,-0.1736895,0.9855325999999999,0.0,30.18545
IMG/center_2016_12_01_13_33_58_735.jpg, IMG/left_2016_12_01_13_33_58_735.jpg, IMG/right_2016_12_01_13_33_58_735.jpg,-0.14520639999999999,0.9855325999999999,0.0,30.186609999999998
IMG/center_2016_12_01_13_33_58_837.jpg, IMG/left_2016_12_01_13_33_58_837.jpg, IMG/right_2016_12_01_13_33_58_837.jpg,0.0,0.9855325999999999,0.0,30.18549
IMG/center_2016_12_01_13_33_58_940.jpg, IMG/left_2016_12_01_13_33_58_940.jpg, IMG/right_2016_12_01_13_33_58_940.jpg,0.0,0.9855325999999999,0.0,30.18657
IMG/center_2016_12_01_13_33_59_041.jpg, IMG/left_2016_12_01_13_33_59_041.jpg, IMG/right_2016_12_01_13_33_59_041.jpg,0.0,0.9855325999999999,0.0,30.186690000000002
IMG/center_2016_12_01_13_33_59_144.jpg, IMG/left_2016_12_01_13_33_59_144.jpg, IMG/right_2016_12_01_13_33_59_144.jpg,0.0,0.9855325999999999,0.0,30.18664
IMG/center_2016_12_01_13_33_59_244.jpg, IMG/left_2016_12_01_13_33_59_244.jpg, IMG/right_2016_12_01_13_33_59_244.jpg,0.0,0.9855325999999999,0.0,30.1865
IMG/center_2016_12_01_13_33_59_346.jpg, IMG/left_2016_12_01_13_33_59_346.jpg, IMG/right_2016_12_01_13_33_59_346.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
IMG/center_2016_12_01_13_33_59_447.jpg, IMG/left_2016_12_01_13_33_59_447.jpg, IMG/right_2016_12_01_13_33_59_447.jpg,0.0,0.9855325999999999,0.0,30.18665
IMG/center_2016_12_01_13_33_59_549.jpg, IMG/left_2016_12_01_13_33_59_549.jpg, IMG/right_2016_12_01_13_33_59_549.jpg,0.0,0.9855325999999999,0.0,30.186659999999996
IMG/center_2016_12_01_13_33_59_652.jpg, IMG/left_2016_12_01_13_33_59_652.jpg, IMG/right_2016_12_01_13_33_59_652.jpg,0.0,0.9855325999999999,0.0,30.186609999999998
IMG/center_2016_12_01_13_33_59_753.jpg, IMG/left_2016_12_01_13_33_59_753.jpg, IMG/right_2016_12_01_13_33_59_753.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
IMG/center_2016_12_01_13_33_59_854.jpg, IMG/left_2016_12_01_13_33_59_854.jpg, IMG/right_2016_12_01_13_33_59_854.jpg,0.0,0.9855325999999999,0.0,30.18665
IMG/center_2016_12_01_13_33_59_955.jpg, IMG/left_2016_12_01_13_33_59_955.jpg, IMG/right_2016_12_01_13_33_59_955.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
IMG/center_2016_12_01_13_34_00_056.jpg, IMG/left_2016_12_01_13_34_00_056.jpg, IMG/right_2016_12_01_13_34_00_056.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
IMG/center_2016_12_01_13_34_00_158.jpg, IMG/left_2016_12_01_13_34_00_158.jpg, IMG/right_2016_12_01_13_34_00_158.jpg,0.0,0.9855325999999999,0.0,30.18662
IMG/center_2016_12_01_13_34_00_261.jpg, IMG/left_2016_12_01_13_34_00_261.jpg, IMG/right_2016_12_01_13_34_00_261.jpg,0.0,0.9855325999999999,0.0,30.18664
IMG/center_2016_12_01_13_34_00_361.jpg, IMG/left_2016_12_01_13_34_00_361.jpg, IMG/right_2016_12_01_13_34_00_361.jpg,0.0,0.9855325999999999,0.0,30.18662
IMG/center_2016_12_01_13_34_00_463.jpg, IMG/left_2016_12_01_13_34_00_463.jpg, IMG/right_2016_12_01_13_34_00_463.jpg,0.0,0.9855325999999999,0.0,30.18664
IMG/center_2016_12_01_13_34_00_566.jpg, IMG/left_2016_12_01_13_34_00_566.jpg, IMG/right_2016_12_01_13_34_00_566.jpg,0.0,0.9855325999999999,0.0,30.18665
IMG/center_2016_12_01_13_34_00_668.jpg, IMG/left_2016_12_01_13_34_00_668.jpg, IMG/right_2016_12_01_13_34_00_668.jpg,0.10960260000000001,0.9855325999999999,0.0,30.183559999999996
IMG/center_2016_12_01_13_34_00_769.jpg, IMG/left_2016_12_01_13_34_00_769.jpg, IMG/right_2016_12_01_13_34_00_769.jpg,0.13830820000000002,0.9855325999999999,0.0,30.18385
IMG/center_2016_12_01_13_34_00_869.jpg, IMG/left_2016_12_01_13_34_00_869.jpg, IMG/right_2016_12_01_13_34_00_869.jpg,0.1670138,0.9855325999999999,0.0,30.18395
IMG/center_2016_12_01_13_34_00_970.jpg, IMG/left_2016_12_01_13_34_00_970.jpg, IMG/right_2016_12_01_13_34_00_970.jpg,0.1670138,0.9855325999999999,0.0,30.1851
IMG/center_2016_12_01_13_34_01_072.jpg, IMG/left_2016_12_01_13_34_01_072.jpg, IMG/right_2016_12_01_13_34_01_072.jpg,0.05219137,0.9855325999999999,0.0,30.1872
IMG/center_2016_12_01_13_34_01_174.jpg, IMG/left_2016_12_01_13_34_01_174.jpg, IMG/right_2016_12_01_13_34_01_174.jpg,0.0,0.9855325999999999,0.0,30.18645
IMG/center_2016_12_01_13_34_01_276.jpg, IMG/left_2016_12_01_13_34_01_276.jpg, IMG/right_2016_12_01_13_34_01_276.jpg,0.0,0.9855325999999999,0.0,30.186609999999998
IMG/center_2016_12_01_13_34_01_377.jpg, IMG/left_2016_12_01_13_34_01_377.jpg, IMG/right_2016_12_01_13_34_01_377.jpg,0.0,0.9855325999999999,0.0,30.18664
IMG/center_2016_12_01_13_34_01_486.jpg, IMG/left_2016_12_01_13_34_01_486.jpg, IMG/right_2016_12_01_13_34_01_486.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
IMG/center_2016_12_01_13_34_01_587.jpg, IMG/left_2016_12_01_13_34_01_587.jpg, IMG/right_2016_12_01_13_34_01_587.jpg,0.0,0.9855325999999999,0.0,30.18665
IMG/center_2016_12_01_13_34_01_688.jpg, IMG/left_2016_12_01_13_34_01_688.jpg, IMG/right_2016_12_01_13_34_01_688.jpg,0.0,0.9855325999999999,0.0,30.18664
IMG/center_2016_12_01_13_34_01_791.jpg, IMG/left_2016_12_01_13_34_01_791.jpg, IMG/right_2016_12_01_13_34_01_791.jpg,0.0,0.9855325999999999,0.0,30.18662
IMG/center_2016_12_01_13_34_01_893.jpg, IMG/left_2016_12_01_13_34_01_893.jpg, IMG/right_2016_12_01_13_34_01_893.jpg,0.0,0.9855325999999999,0.0,30.186659999999996
IMG/center_2016_12_01_13_34_01_994.jpg, IMG/left_2016_12_01_13_34_01_994.jpg, IMG/right_2016_12_01_13_34_01_994.jpg,0.0,0.9855325999999999,0.0,30.18665
IMG/center_2016_12_01_13_34_02_094.jpg, IMG/left_2016_12_01_13_34_02_094.jpg, IMG/right_2016_12_01_13_34_02_094.jpg,0.0,0.9855325999999999,0.0,30.18662
IMG/center_2016_12_01_13_34_02_195.jpg, IMG/left_2016_12_01_13_34_02_195.jpg, IMG/right_2016_12_01_13_34_02_195.jpg,0.0,0.9855325999999999,0.0,30.186609999999998
IMG/center_2016_12_01_13_34_02_296.jpg, IMG/left_2016_12_01_13_34_02_296.jpg, IMG/right_2016_12_01_13_34_02_296.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
IMG/center_2016_12_01_13_34_02_397.jpg, IMG/left_2016_12_01_13_34_02_397.jpg, IMG/right_2016_12_01_13_34_02_397.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
IMG/center_2016_12_01_13_34_02_498.jpg, IMG/left_2016_12_01_13_34_02_498.jpg, IMG/right_2016_12_01_13_34_02_498.jpg,0.0,0.9855325999999999,0.0,30.18664
IMG/center_2016_12_01_13_34_02_602.jpg, IMG/left_2016_12_01_13_34_02_602.jpg, IMG/right_2016_12_01_13_34_02_602.jpg,0.0,0.9855325999999999,0.0,30.186629999999997
IMG/center_2016_12_01_13_34_02_702.jpg, IMG/left_2016_12_01_13_34_02_702.jpg, IMG/right_2016_12_01_13_34_02_702.jpg,0.0,0.9855325999999999,0.0,30.18664
IMG/center_2016_12_01_13_34_02_804.jpg, IMG/left_2016_12_01_13_34_02_804.jpg, IMG/right_2016_12_01_13_34_02_804.jpg,0.0,0.9855325999999999,0.0,30.1866
IMG/center_2016_12_01_13_34_02_906.jpg, IMG/left_2016_12_01_13_34_02_906.jpg, IMG/right_2016_12_01_13_34_02_906.jpg,0.0,0.9855325999999999,0.0,30.18664
IMG/center_2016_12_01_13_34_03_006.jpg, IMG/left_2016_12_01_13_34_03_006.jpg, IMG/right_2016_12_01_13_34_03_006.jpg,0.0,0.9855325999999999,0.0,30.18657
IMG/center_2016_12_01_13_34_03_107.jpg, IMG/left_2016_12_01_13_34_03_107.jpg, IMG/right_2016_12_01_13_34_03_107.jpg,0.0,0.9855325999999999,0.0,30.186609999999998
IMG/center_2016_12_01_13_34_03_209.jpg, IMG/left_2016_12_01_13_34_03_209.jpg, IMG/right_2016_12_01_13_34_03_209.jpg,0.0,0.9855325999999999,0.0,30.18662
IMG/center_2016_12_01_13_34_03_310.jpg, IMG/left_2016_12_01_13_34_03_310.jpg, IMG/right_2016_12_01_13_34_03_310.jpg,0.0,0.9855325999999999,0.0,30.18664
IMG/center_2016_12_01_13_34_03_411.jpg, IMG/left_2016_12_01_13_34_03_411.jpg, IMG/right_2016_12_01_13_34_03_411.jpg,0.07132844,0.9855325999999999,0.0,30.185370000000002
IMG/center_2016_12_01_13_34_03_514.jpg, IMG/left_2016_12_01_13_34_03_514.jpg, IMG/right_2016_12_01_13_34_03_514.jpg,0.09046549999999999,0.9855325999999999,0.0,30.1855
IMG/center_2016_12_01_13_34_03_616.jpg, IMG/left_2016_12_01_13_34_03_616.jpg, IMG/right_2016_12_01_13_34_03_616.jpg,0.1765823,0.9855325999999999,0.0,30.18225
IMG/center_2016_12_01_13_34_03_716.jpg, IMG/left_2016_12_01_13_34_03_716.jpg, IMG/right_2016_12_01_13_34_03_716.jpg,0.1765823,0.9855325999999999,0.0,30.18427
IMG/center_2016_12_01_13_34_03_817.jpg, IMG/left_2016_12_01_13_34_03_817.jpg, IMG/right_2016_12_01_13_34_03_817.jpg,0.1765823,0.9855325999999999,0.0,30.185190000000002
IMG/center_2016_12_01_13_34_03_919.jpg, IMG/left_2016_12_01_13_34_03_919.jpg, IMG/right_2016_12_01_13_34_03_919.jpg,0.1765823,0.9855325999999999,0.0,30.185809999999996
IMG/center_2016_12_01_13_34_04_020.jpg, IMG/left_2016_12_01_13_34_04_020.jpg, IMG/right_2016_12_01_13_34_04_020.jpg,0.1765823,0.9855325999999999,0.0,30.185809999999996
IMG/center_2016_12_01_13_34_04_120.jpg, IMG/left_2016_12_01_13_34_04_120.jpg, IMG/right_2016_12_01_13_34_04_120.jpg,0.1765823,0.9855325999999999,0.0,30.18605
IMG/center_2016_12_01_13_34_04_223.jpg, IMG/left_2016_12_01_13_34_04_223.jpg, IMG/right_2016_12_01_13_34_04_223.jpg,0.1765823,0.9855325999999999,0.0,30.18592
IMG/center_2016_12_01_13_34_04_323.jpg, IMG/left_2016_12_01_13_34_04_323.jpg, IMG/right_2016_12_01_13_34_04_323.jpg,0.1287396,0.9855325999999999,0.0,30.187440000000002
IMG/center_2016_12_01_13_34_04_425.jpg, IMG/left_2016_12_01_13_34_04_425.jpg, IMG/right_2016_12_01_13_34_04_425.jpg,0.100034,0.9855325999999999,0.0,30.18743
IMG/center_2016_12_01_13_34_04_526.jpg, IMG/left_2016_12_01_13_34_04_526.jpg, IMG/right_2016_12_01_13_34_04_526.jpg,0.100034,0.9855325999999999,0.0,30.18696
